tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-10-03,Jakarta Barat,Siang,Berawan, 70 - 90,25 - 33
2018-10-03,Jakarta Barat,Pagi,Berawan, 70 - 90,25 - 33
2018-10-03,Jakarta Barat,Malam,Hujan Lokal, 70 - 90,25 - 33
2018-10-03,Jakarta Barat,Dini Hari,Berawan, 70 - 90,25 - 33
2018-10-02,Kepulauan Seribu,Siang,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Kepulauan Seribu,Pagi,Berawan, 55 - 85,24 - 33
2018-10-02,Kepulauan Seribu,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Kepulauan Seribu,Dini Hari,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Utara,Siang,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Utara,Pagi,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Utara,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Utara,Dini Hari,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Timur,Siang,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Timur,Pagi,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Timur,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Timur,Dini Hari,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Selatan,Siang,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Selatan,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Selatan,Dini Hari,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Pusat,Siang,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Pusat,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Pusat,Dini Hari,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Barat,Siang,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Barat,Pagi,Cerah Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Barat,Malam,Berawan, 55 - 85,24 - 33
2018-10-02,Jakarta Barat,Dini Hari,Berawan, 55 - 85,24 - 33
2018-09-30,Kepulauan Seribu,Siang,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Kepulauan Seribu,Pagi,Berawan, 50 - 85,25 - 34
2018-09-30,Kepulauan Seribu,Malam,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Kepulauan Seribu,Dini Hari,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Utara,Siang,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Utara,Pagi,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Utara,Malam,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Utara,Dini Hari,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Timur,Siang,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Timur,Pagi,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Timur,Malam,Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Timur,Dini Hari,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Selatan,Siang,Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Selatan,Pagi,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Selatan,Malam,Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Selatan,Dini Hari,Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Pusat,Siang,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Pusat,Pagi,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Pusat,Malam,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Pusat,Dini Hari,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Barat,Siang,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Barat,Pagi,Cerah Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Barat,Malam,Berawan, 50 - 85,25 - 34
2018-09-30,Jakarta Barat,Dini Hari,Cerah Berawan, 50 - 85,25 - 34
2018-09-29,Kepulauan Seribu,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Kepulauan Seribu,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Kepulauan Seribu,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Kepulauan Seribu,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Utara,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Utara,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Utara,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Utara,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Timur,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Timur,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Timur,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Timur,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Selatan,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Selatan,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Selatan,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Selatan,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Pusat,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Pusat,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Pusat,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Pusat,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Barat,Siang,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Barat,Pagi,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Barat,Malam,Cerah Berawan, 40 - 75,23 - 34
2018-09-29,Jakarta Barat,Dini Hari,Cerah Berawan, 40 - 75,23 - 34
2018-09-28,Kepulauan Seribu,Siang,Cerah, 45 - 90,24 - 34
2018-09-28,Kepulauan Seribu,Pagi,Cerah, 45 - 90,24 - 34
2018-09-28,Kepulauan Seribu,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Kepulauan Seribu,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Utara,Siang,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Utara,Pagi,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Utara,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Utara,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Timur,Siang,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Timur,Pagi,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Timur,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Timur,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Selatan,Siang,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Selatan,Pagi,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Selatan,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Selatan,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Pusat,Siang,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Pusat,Pagi,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Pusat,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Pusat,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Barat,Siang,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Barat,Pagi,Cerah Berawan, 45 - 90,24 - 34
2018-09-28,Jakarta Barat,Malam,Cerah, 45 - 90,24 - 34
2018-09-28,Jakarta Barat,Dini Hari,Cerah, 45 - 90,24 - 34
2018-09-27,Kepulauan Seribu,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Kepulauan Seribu,Pagi,Cerah, 60 - 90,24 - 33
2018-09-27,Kepulauan Seribu,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Kepulauan Seribu,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Utara,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Utara,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Utara,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Utara,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Timur,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Timur,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Timur,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Timur,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Selatan,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Selatan,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Selatan,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Selatan,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Pusat,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Pusat,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Pusat,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Pusat,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Barat,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Barat,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Barat,Malam,Cerah Berawan, 60 - 90,24 - 33
2018-09-27,Jakarta Barat,Dini Hari,Cerah Berawan, 60 - 90,24 - 33
2018-09-26,Kepulauan Seribu,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Kepulauan Seribu,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Kepulauan Seribu,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Kepulauan Seribu,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Utara,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Utara,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Utara,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Utara,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Timur,Siang,Hujan Lokal, 45 - 80,22 - 34
2018-09-26,Jakarta Timur,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Timur,Malam,Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Timur,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Selatan,Siang,Hujan Lokal, 45 - 80,22 - 34
2018-09-26,Jakarta Selatan,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Selatan,Malam,Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Selatan,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Pusat,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Pusat,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Pusat,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Pusat,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Barat,Siang,Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Barat,Pagi,Cerah Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Barat,Malam,Berawan, 45 - 80,22 - 34
2018-09-26,Jakarta Barat,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Kepulauan Seribu,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Kepulauan Seribu,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Kepulauan Seribu,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Kepulauan Seribu,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Utara,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Utara,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Jakarta Utara,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Utara,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Timur,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Timur,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Jakarta Timur,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Timur,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Selatan,Siang,Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Selatan,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Jakarta Selatan,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Selatan,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Pusat,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Pusat,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Jakarta Pusat,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Pusat,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Barat,Siang,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Barat,Pagi,Cerah, 45 - 80,22 - 34
2018-09-25,Jakarta Barat,Malam,Cerah Berawan, 45 - 80,22 - 34
2018-09-25,Jakarta Barat,Dini Hari,Cerah Berawan, 45 - 80,22 - 34
2018-09-24,Kepulauan Seribu,Siang,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Kepulauan Seribu,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Kepulauan Seribu,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Kepulauan Seribu,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Utara,Siang,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Utara,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Utara,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Utara,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Timur,Siang,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Timur,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Timur,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Timur,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Selatan,Siang,Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Selatan,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Selatan,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Selatan,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Pusat,Siang,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Pusat,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Pusat,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Pusat,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Barat,Siang,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Barat,Pagi,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Barat,Malam,Cerah Berawan, 40 - 85,23 - 34
2018-09-24,Jakarta Barat,Dini Hari,Cerah Berawan, 40 - 85,23 - 34
2018-09-23,Kepulauan Seribu,Siang,Berawan, 65 - 95,24 - 32
2018-09-23,Kepulauan Seribu,Pagi,Berawan, 65 - 95,24 - 32
2018-09-23,Kepulauan Seribu,Malam,Berawan, 65 - 95,24 - 32
2018-09-23,Kepulauan Seribu,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Utara,Siang,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Utara,Pagi,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Utara,Malam,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Utara,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Timur,Siang,Hujan Lokal, 65 - 95,24 - 32
2018-09-23,Jakarta Timur,Pagi,Berawan Tebal, 65 - 95,24 - 32
2018-09-23,Jakarta Timur,Malam,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Timur,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Selatan,Siang,Hujan Petir, 65 - 95,24 - 32
2018-09-23,Jakarta Selatan,Pagi,Berawan Tebal, 65 - 95,24 - 32
2018-09-23,Jakarta Selatan,Malam,Hujan Lokal, 65 - 95,24 - 32
2018-09-23,Jakarta Selatan,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Pusat,Siang,Hujan Lokal, 65 - 95,24 - 32
2018-09-23,Jakarta Pusat,Pagi,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Pusat,Malam,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Pusat,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Barat,Siang,Hujan Lokal, 65 - 95,24 - 32
2018-09-23,Jakarta Barat,Pagi,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Barat,Malam,Berawan, 65 - 95,24 - 32
2018-09-23,Jakarta Barat,Dini Hari,Cerah Berawan, 65 - 95,24 - 32
2018-09-22,Kepulauan Seribu,Siang,Berawan, 60 - 90,24 - 34
2018-09-22,Kepulauan Seribu,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Kepulauan Seribu,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Kepulauan Seribu,Dini Hari,Hujan Ringan, 60 - 90,24 - 34
2018-09-22,Jakarta Utara,Siang,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Utara,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Utara,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Utara,Dini Hari,Hujan Lokal, 60 - 90,24 - 34
2018-09-22,Jakarta Timur,Siang,Hujan Ringan, 60 - 90,24 - 34
2018-09-22,Jakarta Timur,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Timur,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Timur,Dini Hari,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Selatan,Siang,Hujan Lokal, 60 - 90,24 - 34
2018-09-22,Jakarta Selatan,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Selatan,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Selatan,Dini Hari,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Pusat,Siang,Hujan Ringan, 60 - 90,24 - 34
2018-09-22,Jakarta Pusat,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Pusat,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Pusat,Dini Hari,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Barat,Siang,Hujan Lokal, 60 - 90,24 - 34
2018-09-22,Jakarta Barat,Pagi,Cerah Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Barat,Malam,Berawan, 60 - 90,24 - 34
2018-09-22,Jakarta Barat,Dini Hari,Berawan, 60 - 90,24 - 34
2018-09-21,Kepulauan Seribu,Siang,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Kepulauan Seribu,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Kepulauan Seribu,Malam,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Kepulauan Seribu,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Utara,Siang,Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Utara,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Utara,Malam,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Utara,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Timur,Siang,Hujan Lokal , 40 - 85,25 - 33
2018-09-21,Jakarta Timur,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Timur,Malam,Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Timur,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Selatan,Siang,Hujan Lokal , 40 - 85,25 - 33
2018-09-21,Jakarta Selatan,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Selatan,Malam,Hujan Lokal , 40 - 85,25 - 33
2018-09-21,Jakarta Selatan,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Pusat,Siang,Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Pusat,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Pusat,Malam,Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Pusat,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Barat,Siang,Hujan Lokal , 40 - 85,25 - 33
2018-09-21,Jakarta Barat,Pagi,Cerah Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Barat,Malam,Berawan, 40 - 85,25 - 33
2018-09-21,Jakarta Barat,Dini Hari,Cerah Berawan, 40 - 85,25 - 33
2018-09-20,Kepulauan Seribu,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Kepulauan Seribu,Pagi,Berawan, 60 - 90,24 - 33
2018-09-20,Kepulauan Seribu,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Kepulauan Seribu,Dini Hari,Hujan Lokal, 60 - 90,24 - 33
2018-09-20,Jakarta Utara,Siang,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Utara,Pagi,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Utara,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Utara,Dini Hari,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Timur,Siang,Hujan Lokal, 60 - 90,24 - 33
2018-09-20,Jakarta Timur,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Timur,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Timur,Dini Hari,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Selatan,Siang,Hujan Lokal, 60 - 90,24 - 33
2018-09-20,Jakarta Selatan,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Selatan,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Selatan,Dini Hari,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Pusat,Siang,Hujan Lokal, 60 - 90,24 - 33
2018-09-20,Jakarta Pusat,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Pusat,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Pusat,Dini Hari,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Barat,Siang,Hujan Lokal, 60 - 90,24 - 33
2018-09-20,Jakarta Barat,Pagi,Cerah Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Barat,Malam,Berawan, 60 - 90,24 - 33
2018-09-20,Jakarta Barat,Dini Hari,Berawan, 60 - 90,24 - 33
2018-09-19,Kepulauan Seribu,Siang,Berawan, 55 - 90,24 - 34
2018-09-19,Kepulauan Seribu,Pagi,Berawan, 55 - 90,24 - 34
2018-09-19,Kepulauan Seribu,Malam,Berawan, 55 - 90,24 - 34
2018-09-19,Kepulauan Seribu,Dini Hari,Hujan Lokal, 55 - 90,24 - 34
2018-09-19,Jakarta Utara,Siang,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Utara,Pagi,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Utara,Malam,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Utara,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Timur,Siang,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Timur,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Timur,Malam,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Selatan,Siang,Hujan Lokal, 55 - 90,24 - 34
2018-09-19,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Selatan,Malam,Hujan Lokal, 55 - 90,24 - 34
2018-09-19,Jakarta Selatan,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Pusat,Siang,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Pusat,Malam,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Barat,Siang,Hujan Lokal, 55 - 90,24 - 34
2018-09-19,Jakarta Barat,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Barat,Malam,Berawan, 55 - 90,24 - 34
2018-09-19,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Kepulauan Seribu,Siang,Berawan, 55 - 90,24 - 34
2018-09-18,Kepulauan Seribu,Pagi,Berawan, 55 - 90,24 - 34
2018-09-18,Kepulauan Seribu,Malam,Berawan, 55 - 90,24 - 34
2018-09-18,Kepulauan Seribu,Dini Hari,Hujan Lokal, 55 - 90,24 - 34
2018-09-18,Jakarta Utara,Siang,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Utara,Pagi,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Utara,Malam,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Utara,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Timur,Siang,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Timur,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Timur,Malam,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Selatan,Siang,Hujan Lokal, 55 - 90,24 - 34
2018-09-18,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 90,24 - 34
